20181125	994423	cmp-a001-01-000000000900621	grp-a001-01-000000005407248	nkw-a001-01-000001003623764	nad-a001-01-000000025066620	bsn-a001-00-000000000635920	21	02	131017	M	1	0	0	4
20181125	994423	cmp-a001-01-000000000900621	grp-a001-01-000000005407248	nkw-a001-01-000001003623764	nad-a001-01-000000025066620	bsn-a001-00-000000000635920	21	02	38630	M	1	0	0	4
20181125	994423	cmp-a001-01-000000000900621	grp-a001-01-000000005407248	nkw-a001-01-000001003623764	nad-a001-01-000000025066620	bsn-a001-00-000000000635920	21	13	131017	M	1	0	0	4
20181125	994423	cmp-a001-01-000000000900621	grp-a001-01-000000005407248	nkw-a001-01-000001003623764	nad-a001-01-000000025066620	bsn-a001-00-000000000635920	21	13	149196	M	1	0	0	3
20181125	994423	cmp-a001-01-000000000900621	grp-a001-01-000000005407248	nkw-a001-01-000001003623764	nad-a001-01-000000025066620	bsn-a001-00-000000000635920	22	13	131017	M	1	0	0	2
20181125	994423	cmp-a001-01-000000000900621	grp-a001-01-000000005407248	nkw-a001-01-000001003623764	nad-a001-01-000000025066620	bsn-a001-00-000000000635920	23	09	38630	M	1	0	0	4
20181125	994423	cmp-a001-01-000000000900621	grp-a001-01-000000005407248	nkw-a001-01-000001003623765	nad-a001-01-000000025066620	bsn-a001-00-000000000635920	15	99	38630	M	2	0	0	10
20181125	994423	cmp-a001-01-000000000900621	grp-a001-01-000000005407248	nkw-a001-01-000001003623765	nad-a001-01-000000025066620	bsn-a001-00-000000000635920	16	99	38630	M	1	0	0	5
20181125	994423	cmp-a001-01-000000000900621	grp-a001-01-000000005407248	nkw-a001-01-000001003623765	nad-a001-01-000000025066620	bsn-a001-00-000000000635920	17	10	149196	M	1	0	0	5
20181125	994423	cmp-a001-01-000000000900621	grp-a001-01-000000005407248	nkw-a001-01-000001003623765	nad-a001-01-000000025066620	bsn-a001-00-000000000635920	18	11	38630	M	8	0	0	40
20181125	994423	cmp-a001-01-000000000900621	grp-a001-01-000000005407248	nkw-a001-01-000001003623765	nad-a001-01-000000025066620	bsn-a001-00-000000000635920	19	11	38630	M	1	0	0	5
